Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","704","Viet Nam","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","1.24","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2014","2014","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2014","2014","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2014","2014","Kcal","0.09","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66003","Protein content of exports (g/capita/day)","0113","Rice","2014","2014","g","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66004","Fat content of exports (g/capita/day)","0113","Rice","2014","2014","g","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2014","2014","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2014","2014","g","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66009","Iron content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0.03","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2014","2014","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2014","2014","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2014","2014","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","5610","Import quantity","0113","Rice","2015","2015","t","24567.75","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5622","Import value","0113","Rice","2015","2015","1000 USD","27047","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0113","Rice","2015","2015","t","9240.85","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5922","Export value","0113","Rice","2015","2015","1000 USD","11558","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2015","2015","Kcal","1.94","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50003","Protein content of imports (g/capita/day)","0113","Rice","2015","2015","g","0.04","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50004","Fat content of imports (g/capita/day)","0113","Rice","2015","2015","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2015","2015","g","0.41","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2015","2015","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0.12","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50009","Iron content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0.59","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","1.38","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","1.28","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2015","2015","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2015","2015","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2015","2015","Kcal","0.73","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66003","Protein content of exports (g/capita/day)","0113","Rice","2015","2015","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66004","Fat content of exports (g/capita/day)","0113","Rice","2015","2015","g","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2015","2015","g","0.15","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2015","2015","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0.05","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66009","Iron content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0.22","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0.52","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0.48","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2015","2015","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2015","2015","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2015","2015","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","5610","Import quantity","0113","Rice","2016","2016","t","23016.05","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5622","Import value","0113","Rice","2016","2016","1000 USD","23679","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0113","Rice","2016","2016","t","841.94","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5922","Export value","0113","Rice","2016","2016","1000 USD","996","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2016","2016","Kcal","1.8","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50003","Protein content of imports (g/capita/day)","0113","Rice","2016","2016","g","0.04","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50004","Fat content of imports (g/capita/day)","0113","Rice","2016","2016","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2016","2016","g","0.38","E","Estimated value",""
