Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1988","1988","1000 No","32090.89","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 No","52412.84","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 No","12900.868","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 No","64147.348","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1989","1989","1000 No","31390.951","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1989","1989","1000 No","32756.396","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 No","53478.931","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 No","13278.471","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","65504.552","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1990","1990","1000 No","32058.319","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1990","1990","1000 No","33446.234","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","54392.182","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","13817.423","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","66891.775","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1991","1991","1000 No","32742.445","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1991","1991","1000 No","34149.33","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","55298.504","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","14372.398","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","68260.337","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1992","1992","1000 No","33417.572","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1992","1992","1000 No","34842.766","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","56188.636","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","14941.812","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","69586.384","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 No","34072.844","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 No","35513.541","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","57041.624","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","15518.803","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","70854.391","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1994","1994","1000 No","34701.261","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1994","1994","1000 No","36153.13","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","57828.504","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","16096.578","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","72049.94","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1995","1995","1000 No","35294.723","X","Figure from international organizations",""
